,Source User id,Following id
5186,109775542486067724,"[109293197124703295, 109790182384893522, 108210432934549344, 109398923406984255, 109564577652008907, 108641766975041086, 109788653991854340, 491742, 109521617809151332, 109917903119785051, 109351542647749302, 109446486061613979, 109432975151868184, 109248434943932194, 109299752851930371, 109537737179801074, 109377553483458876, 109288605121044069, 109617639959896958, 109291455653543340, 109527035058315473, 109309020489869171, 109300538141055158, 110064789131761036, 109332957762293637, 109367620934993425, 109305384550201230, 109836909452018076, 109368438788600696, 562666, 109339078265347780, 109378732633638748, 109367378138362888, 109944624750872254, 109838711119853087, 501555, 109971570892901662, 14394, 109296586601383232, 109430016744793011]"
8409,109855641686800461,"[110198069784180143, 109498468466752208, 109520606323846766, 505182, 110171333435808338, 109253736554404218, 110124788339892680, 109520352907361613, 425618, 109258269693444434, 10908, 109362175649749184, 109303324348189793, 21564, 38463, 109251088201008636, 109500936174720178, 423566, 109297280241538513, 354718, 109512823250673984, 109382657346853601, 414862, 513620, 108176559827658279, 27204, 109246502245218389, 109501790003955166, 109258632819802451, 109521077612174544, 108194488980309664, 433894, 109245686536259999, 109520490660274066, 109245444446254730, 108199052370473764, 109520500303623958, 109512940238834674, 109514479422206220, 109513032930537353]"
6189,110168847279338922,"[215795, 110306958309737289, 109245493701529453, 110263273827771507, 110303836103075705, 110297051239289897, 109978350964193432, 109837592503131561, 109251628927842911, 108194028970741437, 308942, 108196834675898876, 98677, 18249, 428614, 6906, 425618, 473002, 508253, 109362119745136503, 11307, 109251088201008636, 322617, 260259, 108193163229606399, 286159, 425635, 109502260753916593, 109242287810812567, 362583, 109511285693487728, 109324858510274091, 490031, 109257982635114466, 108494405727932593, 109513032930537353, 264203, 491503, 27729, 109251894234972280]"
9702,109308962755481945,"[109508746285939730, 16041, 110198069784180143, 109242004638936739, 109342795864725260, 110156474743664338, 110266162634306901, 40242, 412906, 491935, 293423, 110186365892764871, 109243984968469672, 109303324348189793, 109309067925276350, 110216018601019398, 110205964787229392, 109505599781877377, 110192471998895979, 110090945533560092, 109563344010167759, 110124788339892680, 110048397722798663, 110138855201064639, 109982113847829591, 109361723961643387, 110068921406778348, 110000267401219889, 110128881170754187, 110111439865645058, 109876167851411515, 110046087849347940, 109254044001680383, 109365741670604977, 109322080955260878, 110059790875103058, 824488, 110052571791683859, 2500, 109207667010852890]"
8269,110123751729887880,"[110306619769926403, 108210375588917258, 110295068235836469, 110295159831907375, 108277499957776668, 110198069784180143, 108197900630052143, 109855985735101945, 110242451221008105, 106744036540832226, 110204594238411756, 110189030423861184, 110173770197135364, 109508856003133381, 109288271647908604, 109670336759691943, 109444926650106393, 109522019764548227, 109194360566814484, 109406608173270687, 110114981860490622, 109341546777579281, 23972, 109515052544518835, 109504351558879098, 109336851987706232, 110025423021660293, 109259296548994894, 109177208527248350, 110103218157729413, 109921557753860262, 110128881170754187, 110117986208203403, 109798090547782960, 110103269821267387, 110099015345816398, 110068921406778348, 110083880068756008, 110073878958872277, 109953737523693259]"
5314,109257056851693761,"[109514468038986333, 110069124129586881, 110171333435808338, 110198069784180143, 110273321422987375, 261870, 108199438921246637, 110128881170754187, 109967178954863846, 110068921406778348, 471607, 109246692375021245, 268978, 317637, 110045558898138133, 503646, 481602, 449727, 961058, 109976542589597375, 109909002817012413, 109872604724693091, 109245272565394813, 109246308036614816, 109253199563738864, 109253288464043190, 109258929627988623, 107820880521835247, 109258687622267268, 108199239894423352, 108136684485738909, 108196506779924437, 657423, 109196062781967761, 109358544043904637, 109257074522291295, 109362913880889611, 109241957429385289, 448217, 242541]"
9903,264220,"[109251809036751357, 110272163293403891, 109246566022744808, 109826482577390996, 109507790005818552, 109521133253432690, 265602, 109367105875151014, 109514605316283460, 237278, 109241640066823957, 496030, 268978, 109258067837664642, 238250, 109259733959194695, 109257855384535435, 109151022235776665, 108242556686969160, 106936877311700579, 109247794675008963, 109251949799762787, 464564, 109869741462984298, 109252584079250366, 109251886904079015, 109412921226507991, 106519828156952418, 109508101729902940, 109248440907909022, 1119380, 109944826587286009, 109359996976692966, 108353075470630656, 109248542803230344, 109251403544561549, 109258710919700001, 109978590135549675, 108209928128783787, 109927284486667894]"
665,41635,"[110198069784180143, 110128881170754187, 1102795, 109503127887660535, 109297500981599578, 109259296548994894, 109196062781967761, 109258929627988623, 109502260753916593, 2400, 108193032039339512, 322617, 109246884833502206, 108730999511932603, 108199052370473764, 108228513830587471, 13179, 109249658402510624]"
3353,108291588973200107,"[109860655675869429, 109508746285939730, 218168, 110266162634306901, 110198069784180143, 620718, 412906, 41055, 109255930949131696, 109309067925276350, 109303324348189793, 110192471998895979, 109300438342096143, 109245910623409127, 109854279796893712, 109214593460515824, 109246123088278861, 109246502245218389, 109520854391173764, 449871, 108245701221172049, 109248945403729531, 109509321097871438, 109364259768232698, 109423358069198819, 109246530404595912, 109365880397577358, 109921557753860262, 109259836305699100, 109243423443344445, 108193337793952508, 413582, 109241377377987039, 109943211943035475, 477704, 108196002742840277, 109247395448736425, 109883346927151670, 109293741812369540, 109258929627988623]"
8851,109375655002901609,"[110270452762857296, 109241687258848285, 259482, 110263273827771507, 239549, 373459, 108230989312606388, 110130634457677578, 110286033962329293, 109244300415875978, 109257697805325192, 109302587011952149, 109254492674949049, 109374827779360085, 109311560331153703, 326055, 110118202694457655, 107211603805633256, 109421804972455214, 129685, 108192866791193101, 109497409616568887, 246262, 107485428115416685, 109257896171348579, 108220716352921998, 108772405993602191, 109309994190338674, 109518216947420397, 109290008422153027, 27548, 109508910410463734, 882715, 109503653352994381, 109253443811831462, 109376886400878987, 109247919068425402, 109254274575377336, 109948981347682186, 109497228497031257]"
8061,419979,"[110297051239289897, 110270452762857296, 110301735578921681, 110292869577147308, 109500892226709205, 109889083617925735, 16102, 110215343758256599, 109508564736498287, 29412, 130115, 110272644164233510, 110198069784180143, 109520606323846766, 108197364534269819, 109365880397577358, 109245013840781703, 109508314644931323, 1133072, 39455, 109303507992208084, 314629, 108138122207700955, 108196653422011279, 109112356170405530, 561191, 110216018601019398, 109252356179467242, 110150165297293839, 108193385994125194, 109246123088278861, 109214593460515824, 109246502245218389, 107383780336926066, 109318128778429626, 109940129441964493, 109237360629678411, 109243984968469672, 109303324348189793, 110111958056697630]"
642,108391995850142500,"[236408, 110249278825784880, 109847070264636922, 108212490866142268, 109404576523563117, 110290584187882541, 109496727283200602, 110187115641085821, 109899590143217441, 110198069784180143, 110048397722798663, 109474739368989850, 109526789211330768, 109369372899148924, 109330533977565263, 109336284286866683, 110236780053363756, 110208783144818767, 110209828880963851, 110237422825100187, 109336851987706232, 109371262593701890, 109350085938647719, 109893062787703479, 109384735955613441, 108856102267938438, 109474213435781306, 109367136488678285, 109365888793555550, 109366949786015732, 109364668069119362, 109627700150974330, 109253325937471826, 109352906918300983, 109878474102216399, 109367561239589597, 109322040055153177, 110205964787229392, 109834659456830526, 109302648377357003]"
9242,110085036580323079,"[37949, 108193163229606399, 109241950695530231, 109751167185322316, 109818305523506124, 109302765907226064, 109363072967536437, 109309064877542988, 1053133, 106862593371055771, 110216405260753384, 109960190035720131, 110140800772798645, 110198069784180143, 109444863096873070, 109383098256769915, 109296916356501070, 109252269534418083, 109300268110023305, 411565, 110170286725487289, 109256527084357192, 109258697260665465, 109532063506477719, 109616600718183458, 109930726745953178, 109282100275334230, 109307563403434781, 109271320080292104, 109290289633822605, 510714, 107238213735738785, 109502260753916593, 109282799460168934, 109326604553644091, 109246248829885607, 109293973392398536, 226196, 109295820107062575, 109362199590280979]"
176,110162865023318212,"[110277516906156247, 109348674028759455, 110293707608743631, 110289730752573817, 711663, 108138266712925461, 110276750781506600, 110272765807497344, 110265110385056589, 110261825795875859, 110260938379353087, 110137769778708941, 110091234145442962, 110171333435808338, 110173335703448754, 110103218157729413, 110068921406778348, 110198069784180143, 110244305458437959, 110073523342921111, 110255011540507379, 110245571292560480, 110238026842809239, 110234205322749247, 110234441831324893, 110227570845095416, 109296364031201746, 110172472013968459, 109504351558879098, 110158582723417423, 110152899503249425, 110151973548498533, 110148364574734096, 110147770452129268, 110147596277779119, 110138166087101477, 110098558951571065, 110130072741559919, 110134261697242826, 109604198686224176]"
6431,109162198583181719,"[110295159831907375, 109982113847829591, 110289441192017912, 109895188651270736, 110013513009205592, 110279577422010508, 231587, 110278890438748612, 110262462700776296, 110272644164233510, 110267899099304945, 109300955010236531, 110261825314786900, 109873469571611706, 109280835571272423, 109283845984969732, 110198069784180143, 110242027674864467, 430844, 110219508938306837, 110225615622045310, 110204594238411756, 109297354450052015, 109384841158919495, 109246502245218389, 109376470370759562, 109340078770556100, 109538844034036199, 109299352178427783, 110128881170754187, 110029280114653844, 109588238763660288, 109909391093212804, 109944633136946216, 1078700, 109990997866084571, 109388676323937516, 110080411736292654, 109514468038986333, 110068921406778348]"
9910,109847115629879659,"[109354069933492315, 110297051239289897, 109502761089586665, 287787, 109236867504457865, 109905645034116180, 109249890065668450, 190956, 109322548583852442, 110242032453073864, 110277468150515109, 108194365870640555, 109872604724693091, 110280355953764222, 396284, 110248876157974425, 110102569928541991, 109984446505647260, 109860783966823797, 109247919068425402, 505030, 110221981869972727, 109838767100472140, 837602, 110096568310587923, 110198069784180143, 108081392738081785, 233513, 511090, 109536809870062918, 109258175048797222, 109360778470001130, 109251523440130976, 109141087971589401, 1000789, 7292, 834076, 109360473432334702, 833408, 109354727947155822]"
3438,109960190035720131,"[107570228556312679, 450064, 109860655675869429, 110044442941769797, 109258739523218107, 109258442039743198, 1121330, 109876167851411515, 865671, 109357202633319419, 4094, 109258281025217490, 24474, 107570195080929702, 110198069784180143, 109293166232553253, 109246435417388489, 109514803521991727, 108703485177861603, 908106, 108245701221172049, 15734, 109521003148678105, 7678, 109244190113336550, 108130879189516112, 109241950695530231, 107049548544742438, 513910, 28517, 504993, 108439069617263722, 32440, 109258009343975439, 108133180726433311, 110192471998895979, 109246672783893910, 412906, 109854279796893712, 109245910623409127]"
6391,109245527478985505,"[109213699707393002, 1086482, 461073, 109242900938345669, 110033589133780981, 110034830931328083, 110170418073435928, 109377402320203601, 1021813, 110208902262079849, 108192749563716625, 109257645557621831, 110048397722798663, 109837834317374255, 388702, 108194533502614478, 34294, 109258880611182751, 109275721269998210, 109310849551830305, 109938813532033688, 108201136277785960, 109292791986066871, 109258912493729588, 109464517681956823, 662513, 109359993620104029, 109154896624266575, 109865542895475626, 110143443410499434, 109858200063893428, 701022, 801679, 33591, 67736, 84495, 47341, 28083, 64394, 109278914544060388]"
